id,age,workclass_id,education_level_id,education_num,marital_status_id,occupation_id,race_id,sex_id,capital_gain,capital_loss,hours_week,country_id,workclass,education_level,marital_status,occupation,race,sex,country,over_50k
6371,44,5,10,13,5,2,3,1,0,0,40,40,Private,Bachelors,Never-married,Adm-clerical,Black,Female,United-States,0
432,17,1,2,7,5,1,5,2,0,0,40,40,?,11th,Never-married,?,White,Male,United-States,0
39947,58,5,16,10,3,13,5,2,3103,0,25,40,Private,Some-college,Married-civ-spouse,Sales,White,Male,United-States,1
11320,19,5,12,9,5,14,5,2,0,0,40,40,Private,HS-grad,Never-married,Tech-support,White,Male,United-States,0
13048,40,7,16,10,5,4,5,2,0,0,35,40,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,United-States,1
30330,29,5,16,10,3,7,5,2,0,0,40,1,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,?,1
6079,23,5,12,9,1,4,5,2,0,0,60,40,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,0
37480,31,5,10,13,3,5,5,1,0,0,40,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,1
4835,81,5,16,10,1,2,5,1,0,0,20,40,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,0
27179,34,5,12,9,1,4,5,2,0,0,40,40,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,0
13642,30,5,16,10,3,2,2,2,0,0,50,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Asian-Pac-Islander,Male,United-States,1
15563,33,3,10,13,5,14,3,2,0,1564,52,40,Local-gov,Bachelors,Never-married,Tech-support,Black,Male,United-States,1
31496,41,5,10,13,1,11,3,2,0,0,40,40,Private,Bachelors,Divorced,Prof-specialty,Black,Male,United-States,0
28035,33,5,16,10,5,9,3,1,0,0,35,40,Private,Some-college,Never-married,Other-service,Black,Female,United-States,0
17893,40,5,12,9,3,9,5,2,0,0,45,40,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,0
9288,42,5,10,13,6,9,5,1,0,0,50,40,Private,Bachelors,Separated,Other-service,White,Female,United-States,0
24050,32,5,13,14,3,5,5,2,0,0,60,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
43227,29,5,12,9,3,8,5,1,0,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Female,United-States,1
22036,52,5,12,9,3,15,1,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Amer-Indian-Eskimo,Male,United-States,1
20594,35,7,12,9,3,6,5,2,0,0,80,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,1
41041,28,5,10,13,3,11,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
15419,48,5,10,13,3,5,5,2,0,0,45,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
45456,39,5,1,6,5,7,5,2,0,0,40,5,Private,10th,Never-married,Handlers-cleaners,White,Male,Columbia,0
28439,47,2,9,11,3,2,5,1,0,0,35,40,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Female,United-States,0
29227,17,5,1,6,5,13,5,1,0,0,5,40,Private,10th,Never-married,Sales,White,Female,United-States,0
28588,44,5,16,10,1,7,5,2,0,0,40,40,Private,Some-college,Divorced,Handlers-cleaners,White,Male,United-States,0
22828,43,2,10,13,3,11,5,2,0,0,40,31,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,Philippines,1
43962,55,5,12,9,3,12,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,0
359,42,5,12,9,3,2,5,1,0,0,35,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,0
15277,31,5,12,9,5,4,1,2,0,0,45,40,Private,HS-grad,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,United-States,0
12753,42,5,12,9,3,4,5,2,0,0,50,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
17940,20,5,16,10,5,9,5,2,0,0,35,40,Private,Some-college,Never-married,Other-service,White,Male,United-States,0
22842,26,1,16,10,5,1,5,1,0,0,40,40,?,Some-college,Never-married,?,White,Female,United-States,0
41148,23,5,8,12,5,2,5,1,0,0,70,40,Private,Assoc-acdm,Never-married,Adm-clerical,White,Female,United-States,0
11045,47,8,10,13,3,11,5,2,0,0,60,40,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
8306,58,5,7,5,1,9,5,1,0,0,40,40,Private,9th,Divorced,Other-service,White,Female,United-States,0
14588,33,5,16,10,3,9,5,1,0,0,35,40,Private,Some-college,Married-civ-spouse,Other-service,White,Female,United-States,0
10547,78,1,6,4,3,1,5,2,0,0,60,40,?,7th-8th,Married-civ-spouse,?,White,Male,United-States,0
21904,38,5,2,7,3,4,5,2,0,0,40,14,Private,11th,Married-civ-spouse,Craft-repair,White,Male,Guatemala,0
2824,18,3,3,8,5,11,5,2,0,0,30,40,Local-gov,12th,Never-married,Prof-specialty,White,Male,United-States,0
42293,45,7,10,13,1,11,5,2,0,0,65,40,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,White,Male,United-States,0
21273,19,1,16,10,5,1,5,2,0,0,10,40,?,Some-college,Never-married,?,White,Male,United-States,0
9099,25,5,10,13,5,13,5,2,0,0,40,40,Private,Bachelors,Never-married,Sales,White,Male,United-States,0
44388,38,5,13,14,3,11,5,1,0,0,20,40,Private,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
19630,20,5,12,9,5,7,5,2,0,0,40,40,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,0
20060,49,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
41640,32,5,12,9,3,5,5,2,0,0,70,40,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
14484,38,5,10,13,6,4,5,2,0,0,40,40,Private,Bachelors,Separated,Craft-repair,White,Male,United-States,0
13681,57,5,10,13,3,15,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Transport-moving,White,Male,United-States,0
9404,19,5,12,9,5,6,5,2,0,0,25,40,Private,HS-grad,Never-married,Farming-fishing,White,Male,United-States,0
4799,36,3,12,9,5,15,2,2,0,0,40,40,Local-gov,HS-grad,Never-married,Transport-moving,Asian-Pac-Islander,Male,United-States,0
26529,47,5,6,4,3,4,5,2,0,0,40,27,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,Mexico,0
7173,20,5,16,10,5,2,3,1,0,0,15,40,Private,Some-college,Never-married,Adm-clerical,Black,Female,United-States,0
1334,57,5,15,15,3,11,5,2,0,0,60,40,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
4872,25,5,12,9,5,2,5,1,0,0,40,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
25455,54,3,1,6,3,2,5,2,0,0,40,40,Local-gov,10th,Married-civ-spouse,Adm-clerical,White,Male,United-States,0
90,43,2,11,16,5,11,5,1,0,0,50,40,Federal-gov,Doctorate,Never-married,Prof-specialty,White,Female,United-States,1
40194,49,2,16,10,3,2,5,2,0,0,40,40,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,United-States,1
48809,24,5,2,7,6,4,5,2,0,0,40,27,Private,11th,Separated,Craft-repair,White,Male,Mexico,0
31632,45,5,10,13,3,11,5,2,0,0,50,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,0
5532,31,7,16,10,3,8,5,2,0,0,48,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
30937,54,5,2,7,3,9,3,1,0,0,40,40,Private,11th,Married-civ-spouse,Other-service,Black,Female,United-States,1
10970,29,5,12,9,3,6,5,2,0,0,55,40,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
5750,61,5,12,9,3,8,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
37491,20,5,16,10,5,13,5,1,0,0,20,40,Private,Some-college,Never-married,Sales,White,Female,United-States,0
41658,45,5,9,11,5,13,5,1,14344,0,48,40,Private,Assoc-voc,Never-married,Sales,White,Female,United-States,1
2545,19,1,16,10,5,1,5,1,0,0,35,40,?,Some-college,Never-married,?,White,Female,United-States,0
23553,70,6,16,10,3,5,5,2,0,0,40,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
155,52,1,12,9,1,1,5,2,0,0,45,40,?,HS-grad,Divorced,?,White,Male,United-States,1
29600,42,2,12,9,5,2,5,1,0,0,40,40,Federal-gov,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
39087,28,1,2,7,5,1,5,2,0,1762,40,29,?,11th,Never-married,?,White,Male,Outlying-US(Guam-USVI-etc),0
19075,28,3,12,9,3,4,5,2,0,0,45,40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
26009,34,5,12,9,3,9,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,0
14262,22,5,12,9,5,5,5,1,0,0,42,12,Private,HS-grad,Never-married,Exec-managerial,White,Female,Germany,0
8148,24,1,8,12,5,1,5,2,0,0,12,40,?,Assoc-acdm,Never-married,?,White,Male,United-States,0
19416,25,5,16,10,5,2,5,2,0,0,40,40,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,0
29000,38,5,16,10,3,4,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,1
548,35,3,16,10,3,12,5,2,0,0,40,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,0
9212,33,1,9,11,3,1,5,1,7688,0,50,40,?,Assoc-voc,Married-civ-spouse,?,White,Female,United-States,1
12549,32,5,16,10,3,13,3,2,0,0,65,40,Private,Some-college,Married-civ-spouse,Sales,Black,Male,United-States,0
1417,32,5,12,9,5,9,5,2,0,0,52,40,Private,HS-grad,Never-married,Other-service,White,Male,United-States,0
47835,23,5,10,13,5,11,5,1,0,0,40,40,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,0
1016,48,5,6,4,3,7,5,2,0,0,40,40,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
3196,30,5,12,9,4,13,5,2,0,0,40,40,Private,HS-grad,Married-spouse-absent,Sales,White,Male,United-States,0
38545,25,5,16,10,5,5,5,2,0,0,75,40,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,0
35035,23,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
20770,30,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,0
1574,19,5,16,10,5,7,5,2,0,0,40,40,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,0
23493,37,5,10,13,5,6,5,2,0,0,30,40,Private,Bachelors,Never-married,Farming-fishing,White,Male,United-States,0
31795,30,6,16,10,3,5,5,2,0,0,36,40,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
4497,41,7,16,10,3,6,5,2,5013,0,70,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
32849,46,5,16,10,3,12,5,2,0,0,40,40,Private,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,1
15512,18,5,16,10,5,2,5,1,0,0,20,40,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,0
3455,49,3,10,13,1,11,3,1,0,0,40,40,Local-gov,Bachelors,Divorced,Prof-specialty,Black,Female,United-States,0
12620,40,5,4,2,5,9,5,2,0,0,45,9,Private,1st-4th,Never-married,Other-service,White,Male,El-Salvador,0
40050,31,5,12,9,6,5,5,1,0,0,40,40,Private,HS-grad,Separated,Exec-managerial,White,Female,United-States,0
30103,21,1,2,7,3,1,5,1,0,0,56,40,?,11th,Married-civ-spouse,?,White,Female,United-States,0
10583,51,5,13,14,3,11,5,1,0,0,40,40,Private,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,1
15331,57,5,16,10,3,4,5,2,0,1672,45,40,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,0
15605,50,5,10,13,3,5,5,2,99999,0,55,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
41785,36,6,16,10,4,2,5,1,0,0,25,40,Self-emp-inc,Some-college,Married-spouse-absent,Adm-clerical,White,Female,United-States,0
19666,52,5,12,9,1,9,5,2,0,0,30,40,Private,HS-grad,Divorced,Other-service,White,Male,United-States,0
33226,65,1,2,7,3,1,5,2,0,0,29,40,?,11th,Married-civ-spouse,?,White,Male,United-States,0
42510,43,5,13,14,3,5,5,2,7298,0,50,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
3299,25,5,16,10,5,9,3,1,0,0,40,40,Private,Some-college,Never-married,Other-service,Black,Female,United-States,0
38020,38,6,16,10,1,5,5,2,0,0,45,40,Self-emp-inc,Some-college,Divorced,Exec-managerial,White,Male,United-States,0
33371,23,7,16,10,3,4,5,2,0,0,40,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,1
32679,23,5,2,7,5,9,5,1,0,0,24,40,Private,11th,Never-married,Other-service,White,Female,United-States,0
30209,17,1,1,6,5,1,5,2,0,0,20,40,?,10th,Never-married,?,White,Male,United-States,0
46290,53,7,13,14,3,5,5,2,7688,0,35,40,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
42563,19,1,16,10,5,1,5,2,0,0,40,40,?,Some-college,Never-married,?,White,Male,United-States,0
17565,44,5,1,6,1,2,5,1,0,0,40,40,Private,10th,Divorced,Adm-clerical,White,Female,United-States,0
32435,34,5,12,9,5,7,5,1,7443,0,35,40,Private,HS-grad,Never-married,Handlers-cleaners,White,Female,United-States,0
13778,61,7,10,13,3,6,5,2,0,0,20,40,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,1
33309,41,8,15,15,7,11,4,1,0,0,52,40,State-gov,Prof-school,Widowed,Prof-specialty,Other,Female,United-States,1
18117,42,5,1,6,3,15,5,2,0,0,50,40,Private,10th,Married-civ-spouse,Transport-moving,White,Male,United-States,0
20296,22,5,16,10,5,2,5,1,0,0,16,40,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,0
332,26,5,10,13,5,2,5,2,0,0,40,40,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,0
17586,42,5,12,9,1,5,5,1,0,0,40,10,Private,HS-grad,Divorced,Exec-managerial,White,Female,England,0
41836,57,1,16,10,3,1,5,1,3103,0,40,40,?,Some-college,Married-civ-spouse,?,White,Female,United-States,1
29865,40,5,12,9,3,11,1,2,0,0,50,40,Private,HS-grad,Married-civ-spouse,Prof-specialty,Amer-Indian-Eskimo,Male,United-States,0
36109,25,3,10,13,5,11,5,2,0,0,30,40,Local-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,0
37222,23,5,16,10,5,2,5,2,0,0,24,40,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,0
18681,30,5,10,13,3,13,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
28290,37,5,12,9,5,8,5,2,0,0,40,40,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,0
16842,42,5,16,10,1,11,5,2,0,0,40,40,Private,Some-college,Divorced,Prof-specialty,White,Male,United-States,0
23455,37,5,12,9,5,7,5,2,0,0,40,40,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,0
30462,34,5,16,10,5,2,5,2,0,0,40,40,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,0
12202,44,5,16,10,1,13,5,2,0,0,55,40,Private,Some-college,Divorced,Sales,White,Male,United-States,1
13647,62,1,12,9,3,1,5,2,0,0,40,40,?,HS-grad,Married-civ-spouse,?,White,Male,United-States,0
37568,23,5,16,10,5,5,5,2,0,0,45,40,Private,Some-college,Never-married,Exec-managerial,White,Male,United-States,0
45238,68,1,12,9,3,1,5,2,0,0,8,40,?,HS-grad,Married-civ-spouse,?,White,Male,United-States,1
10639,18,5,16,10,5,9,5,1,0,0,16,40,Private,Some-college,Never-married,Other-service,White,Female,United-States,0
44664,27,5,2,7,3,8,5,2,0,0,40,40,Private,11th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
21988,48,5,16,10,1,7,3,2,0,0,40,40,Private,Some-college,Divorced,Handlers-cleaners,Black,Male,United-States,0
31685,37,2,16,10,3,11,5,2,0,0,40,40,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
36974,35,5,9,11,1,4,5,2,0,0,50,40,Private,Assoc-voc,Divorced,Craft-repair,White,Male,United-States,0
38500,53,5,10,13,3,13,2,2,0,1485,40,38,Private,Bachelors,Married-civ-spouse,Sales,Asian-Pac-Islander,Male,Thailand,1
9694,27,5,16,10,5,14,5,1,0,0,40,40,Private,Some-college,Never-married,Tech-support,White,Female,United-States,0
46600,35,5,9,11,3,8,5,2,0,0,40,40,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
43387,26,8,10,13,3,4,5,2,0,0,40,40,State-gov,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,0
31259,27,5,1,6,6,8,5,2,0,0,35,27,Private,10th,Separated,Machine-op-inspct,White,Male,Mexico,0
47080,45,5,13,14,3,5,5,2,0,0,60,40,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,0
45872,35,5,10,13,3,11,5,2,0,0,40,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,?,1
4019,72,1,11,16,3,1,5,2,0,2392,6,40,?,Doctorate,Married-civ-spouse,?,White,Male,United-States,1
14253,24,5,10,13,5,11,3,1,0,0,35,40,Private,Bachelors,Never-married,Prof-specialty,Black,Female,United-States,0
13449,60,5,12,9,3,4,5,2,15024,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,1
11247,27,2,16,10,3,14,5,2,0,0,40,40,Federal-gov,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,1
45766,40,2,12,9,3,2,5,2,0,0,55,40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,1
45073,42,5,12,9,1,6,5,2,0,0,50,40,Private,HS-grad,Divorced,Farming-fishing,White,Male,United-States,0
29046,21,5,12,9,5,13,5,1,0,0,35,40,Private,HS-grad,Never-married,Sales,White,Female,United-States,0
5893,21,5,12,9,5,2,5,1,0,0,45,40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,0
17045,30,5,2,7,4,7,5,1,0,0,40,40,Private,11th,Married-spouse-absent,Handlers-cleaners,White,Female,United-States,0
30920,75,7,12,9,3,6,5,2,3456,0,40,40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,0
33037,73,7,16,10,7,6,5,1,0,0,75,40,Self-emp-not-inc,Some-college,Widowed,Farming-fishing,White,Female,United-States,0
1452,60,5,2,7,7,15,3,2,0,0,40,40,Private,11th,Widowed,Transport-moving,Black,Male,United-States,0
17882,68,5,12,9,7,13,5,1,0,0,24,40,Private,HS-grad,Widowed,Sales,White,Female,United-States,0
21491,19,5,16,10,5,5,3,2,0,0,30,40,Private,Some-college,Never-married,Exec-managerial,Black,Male,United-States,0
38735,51,5,16,10,3,2,5,1,0,1902,40,40,Private,Some-college,Married-civ-spouse,Adm-clerical,White,Female,United-States,1
34408,33,5,10,13,3,5,5,2,15024,0,55,40,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
45620,50,5,12,9,6,13,5,1,0,0,55,40,Private,HS-grad,Separated,Sales,White,Female,United-States,0
44673,57,6,10,13,3,5,5,2,0,1977,40,40,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
24541,34,5,12,9,6,9,3,2,0,0,40,40,Private,HS-grad,Separated,Other-service,Black,Male,United-States,0
42068,31,5,16,10,1,14,3,1,0,0,40,40,Private,Some-college,Divorced,Tech-support,Black,Female,United-States,0
30664,27,5,12,9,3,7,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
42418,23,5,12,9,1,9,5,1,0,0,24,40,Private,HS-grad,Divorced,Other-service,White,Female,United-States,0
30765,30,5,2,7,3,9,3,1,0,0,30,40,Private,11th,Married-civ-spouse,Other-service,Black,Female,United-States,0
14911,32,5,9,11,3,2,5,2,0,0,40,23,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,Italy,0
37667,67,7,16,10,7,9,5,1,2346,0,33,40,Self-emp-not-inc,Some-college,Widowed,Other-service,White,Female,United-States,0
37685,37,5,10,13,3,13,5,2,0,0,40,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
17222,27,6,10,13,5,5,5,1,0,0,40,40,Self-emp-inc,Bachelors,Never-married,Exec-managerial,White,Female,United-States,0
48116,35,5,12,9,3,8,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,0
8284,38,5,9,11,3,5,5,2,0,0,45,40,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,1
34229,33,5,10,13,5,11,5,2,0,0,50,40,Private,Bachelors,Never-married,Prof-specialty,White,Male,United-States,1
34246,23,5,12,9,5,9,5,2,0,2339,45,40,Private,HS-grad,Never-married,Other-service,White,Male,United-States,0
25869,51,5,12,9,7,7,5,2,0,0,30,40,Private,HS-grad,Widowed,Handlers-cleaners,White,Male,United-States,0
11673,38,5,9,11,5,4,5,1,0,0,40,33,Private,Assoc-voc,Never-married,Craft-repair,White,Female,Portugal,0
31952,37,7,2,7,3,15,5,2,0,0,40,40,Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,White,Male,United-States,0
14010,44,5,12,9,1,13,5,2,0,0,38,40,Private,HS-grad,Divorced,Sales,White,Male,United-States,0
7112,33,5,12,9,1,6,5,2,0,0,40,40,Private,HS-grad,Divorced,Farming-fishing,White,Male,United-States,0
10462,36,5,10,13,3,13,5,2,0,1902,45,40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,1
44224,58,5,12,9,5,4,5,2,0,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
1199,18,5,12,9,5,8,5,1,0,0,40,7,Private,HS-grad,Never-married,Machine-op-inspct,White,Female,Dominican-Republic,0
1362,52,5,12,9,3,4,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,1
5598,26,5,12,9,5,4,5,2,2597,0,40,40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,0
6100,40,5,7,5,3,7,5,2,0,0,40,40,Private,9th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,0
42366,32,5,10,13,3,11,5,2,0,0,40,27,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,Mexico,0
2075,36,3,16,10,3,12,5,2,0,0,40,40,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,1
6709,46,6,11,16,3,11,5,2,0,0,60,40,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,1
19967,19,5,12,9,5,9,5,1,0,0,40,40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,0
44092,32,5,12,9,3,13,5,2,0,0,40,40,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,1
30316,42,5,12,9,3,13,5,1,0,0,40,40,Private,HS-grad,Married-civ-spouse,Sales,White,Female,United-States,1
25864,29,5,12,9,5,9,5,1,0,0,30,40,Private,HS-grad,Never-married,Other-service,White,Female,United-States,0
